https://www.CryptoDataDownload.com,,,,,,,
unix,date,symbol,price,amount,dollar_amount,type,trans_id
1.57516E+12,55:19.4,NEO/USDT,9.245,4.203,38.856735,sell,21290118
1.57516E+12,55:53.5,NEO/USDT,9.251,7.24,66.97724,sell,21290120
1.57516E+12,56:16.7,NEO/USDT,9.251,20,185.02,sell,21290121
1.57516E+12,56:16.8,NEO/USDT,9.251,10,92.51,sell,21290122
1.57516E+12,56:16.8,NEO/USDT,9.251,20,185.02,sell,21290123
1.57516E+12,56:16.8,NEO/USDT,9.251,10,92.51,sell,21290124
1.57516E+12,56:16.8,NEO/USDT,9.251,10,92.51,sell,21290125
1.57516E+12,56:16.8,NEO/USDT,9.251,5.76,53.28576,sell,21290126
1.57516E+12,56:51.6,NEO/USDT,9.264,32.569,301.719216,buy,21290127
1.57516E+12,57:52.2,NEO/USDT,9.238,40.387,373.095106,sell,21290128
1.57516E+12,02:12.9,NEO/USDT,9.26,2.66,24.6316,buy,21290129
1.57516E+12,05:10.7,NEO/USDT,9.26,0.009,0.08334,buy,21290130
1.57516E+12,05:10.8,NEO/USDT,9.26,10,92.6,sell,21290131
1.57516E+12,05:10.8,NEO/USDT,9.26,4.991,46.21666,sell,21290132
1.57516E+12,05:45.5,NEO/USDT,9.246,70.511,651.944706,sell,21290133
1.57516E+12,06:22.4,NEO/USDT,9.25,2.381,22.02425,sell,21290135
1.57516E+12,07:20.5,NEO/USDT,9.232,12,110.784,sell,21290136
1.57516E+12,07:23.6,NEO/USDT,9.232,12,110.784,sell,21290137
1.57516E+12,07:26.6,NEO/USDT,9.232,12,110.784,sell,21290138
1.57516E+12,07:29.6,NEO/USDT,9.232,12,110.784,sell,21290139
1.57516E+12,07:32.0,NEO/USDT,9.232,52,480.064,sell,21290140
1.57516E+12,07:32.6,NEO/USDT,9.23,12,110.76,sell,21290143
1.57516E+12,07:35.6,NEO/USDT,9.23,2.664,24.58872,sell,21290144
1.57516E+12,07:43.4,NEO/USDT,9.226,3,27.678,sell,21290146
1.57516E+12,08:53.1,NEO/USDT,9.207,65.986,607.533102,sell,21290150
1.57516E+12,08:53.3,NEO/USDT,9.2,1.195,10.994,buy,21290154
1.57516E+12,08:53.4,NEO/USDT,9.2,142.059,1306.9428,buy,21290155
1.57516E+12,08:53.4,NEO/USDT,9.207,1.195,11.002365,buy,21290156
1.57516E+12,08:53.5,NEO/USDT,9.207,1.195,11.002365,buy,21290157
1.57516E+12,08:53.9,NEO/USDT,9.202,43.205,397.57241,sell,21290158
1.57516E+12,08:55.0,NEO/USDT,9.2,2.614,24.0488,sell,21290159
1.57516E+12,08:55.3,NEO/USDT,9.207,28,257.796,buy,21290160
1.57516E+12,08:56.6,NEO/USDT,9.207,2,18.414,buy,21290161
1.57516E+12,09:11.7,NEO/USDT,9.19,12,110.28,sell,21290162
1.57516E+12,09:11.8,NEO/USDT,9.194,31.629,290.797026,buy,21290163
1.57516E+12,09:11.8,NEO/USDT,9.194,11.741,107.946754,buy,21290164
1.57516E+12,09:14.8,NEO/USDT,9.194,6.137,56.423578,sell,21290166
1.57516E+12,09:16.9,NEO/USDT,9.191,2.157,19.824987,sell,21290168
1.57516E+12,09:17.4,NEO/USDT,9.191,2.154,19.797414,sell,21290169
1.57516E+12,09:17.7,NEO/USDT,9.191,2.154,19.797414,sell,21290170
1.57516E+12,09:17.7,NEO/USDT,9.191,12,110.292,sell,21290171
1.57516E+12,09:17.8,NEO/USDT,9.19,5.38,49.4422,sell,21290172
1.57516E+12,09:18.1,NEO/USDT,9.189,1.301,11.954889,sell,21290173
1.57516E+12,09:18.8,NEO/USDT,9.187,2.69,24.71303,sell,21290175
1.57516E+12,09:19.1,NEO/USDT,9.187,2.69,24.71303,sell,21290176
1.57516E+12,09:19.9,NEO/USDT,9.187,1.141,10.482367,sell,21290177
1.57516E+12,09:20.2,NEO/USDT,9.185,5.38,49.4153,sell,21290180
1.57516E+12,09:20.8,NEO/USDT,9.186,3.45,31.6917,sell,21290181
1.57516E+12,09:20.9,NEO/USDT,9.185,3.224,29.61244,sell,21290183
1.57516E+12,09:23.8,NEO/USDT,9.187,12,110.244,sell,21290184
1.57516E+12,09:34.9,NEO/USDT,9.208,2.345,21.59276,buy,21290185
1.57516E+12,09:35.0,NEO/USDT,9.208,1.194,10.994352,buy,21290186
1.57516E+12,09:35.1,NEO/USDT,9.208,1.194,10.994352,buy,21290187
1.57516E+12,09:37.1,NEO/USDT,9.221,3.292,30.355532,buy,21290188
1.57516E+12,09:44.8,NEO/USDT,9.199,12,110.388,sell,21290189
1.57516E+12,09:45.8,NEO/USDT,9.199,88,809.512,sell,21290190
